x,y,yaw
-0.044045171102131825,0.08980588239965255,0.04830020274294009
-0.044045171102131825,0.08980588239965255,0.04830020274294009
-0.044045171102131825,0.08980588239965256,0.04830020274294009
-0.044045171102131825,0.08980588239965255,0.04830020274294009
-0.044045171102131825,0.08980588239965256,0.04830020274294009
-0.044045171102131825,0.08980588239965255,0.04830020274294009
-0.04404517110213181,0.08980588239965255,0.04830020274294009
-0.044045171102131825,0.08980588239965255,0.04830020274294009
-0.044045171102131825,0.08980588239965255,0.04830020274294009
-0.04404517110213181,0.08980588239965254,0.04830020274294009
-0.044045171102131825,0.08980588239965256,0.04830020274294009
-0.03827139049611723,0.09008497423928748,0.04830020274294009
-0.013867569978759792,0.09126460118167856,0.04830020274294009
0.04648738867132227,0.09418202697080433,0.04830020274294009
0.1318053607032237,0.09830610985395023,0.04830020274294009
0.22728520816213396,0.10292139541703697,0.04830020274294009
0.31557994838150244,0.10718936871900854,0.04830020274294009
0.38168376239412544,0.11038468151638942,0.04830020274294009
0.45181040646328685,0.11421366542540566,0.06900891293414993
0.5102350628043703,0.11916020371153668,0.10340749009119089
0.540528503854165,0.14060058846538173,0.13355526400176704
0.6167208842584913,0.15241812654521883,0.17879096088970353
0.6866458195037197,0.16641686446294784,0.21998722104785287
0.7707274321909998,0.1870562072312753,0.2658346768991807
0.8567703507248156,0.23591877239657,0.33778144844032976
0.9708917688533587,0.27993700244670666,0.41394798863000787
1.06419454444727,0.3251623232175574,0.49708348316309553
1.1301816142954972,0.38385628688263695,0.5741061140002791
1.1824074562547482,0.4193474610319351,0.6247257474000494
1.2357325740784184,0.45978354706442304,0.678375207509572
1.2929247616916653,0.5080958859699886,0.7343135654034567
1.3431924696110689,0.5558073833682621,0.7898736981165836
1.3760334648596013,0.5900402913035958,0.8279013377709652
1.4243540567263973,0.6732922249141966,0.9189030981152376
1.4625990865855276,0.7259198074895186,0.9710562840900133
1.4958100224730368,0.7768635360888543,1.0207890100608568
1.5398979707405782,0.8639730482249324,1.1051137442915788
1.5798009360580523,0.9519628874934641,1.194363651587079
1.6191358584502176,1.0687695486797268,1.3090975991491587
1.6472991815456004,1.2054236647722432,1.439001744570302
1.6343509629914255,1.3553971321277798,1.586110616561015
1.632455899481283,1.4791322441450314,1.586110616561015
1.6307835085497537,1.5883283096815728,1.586110616561015
1.5952613856679945,1.7021109030273422,1.6011412921407446
1.5816457763111387,1.8258649202307562,1.607779415207461
1.5741998930437031,1.9519714850596894,1.6095069736670298
1.5554394203855142,2.0753676509905565,1.6253888198149744
1.5449375920814115,2.191827125064298,1.6294671670700005
1.5386355509995857,2.2991173613828706,1.6294671670700005
1.4912096563000077,2.4019820996851657,1.6602346284260974
1.4829602991858999,2.4939712040426603,1.6602346284260974
1.443496962580922,2.586809693583179,1.681596348250497
1.4338968488073702,2.6730984481193225,1.681596348250497
1.3946994266687511,2.756074917962766,1.7014780616506995
1.3802451551810417,2.8636746895617065,1.7088372878282694
1.3631835568577104,2.9784794899768414,1.7360810830740379
1.3453558964241468,3.0745153817221365,1.784966434630923
1.318204002271693,3.1892588014050562,1.8253832949560802
1.2860705933697776,3.3028036285723315,1.877487150005262
1.2022885482852477,3.393206195332046,1.9414524601754837
1.1577911862889196,3.5077076844988686,1.9414524601754837
1.1179031966614508,3.6216983469031896,1.9401738779065636
1.0591795511933053,3.7733813205712408,1.9410059331793377
0.9973848244699578,3.9070559818134183,1.971287065953802
0.9450477378748458,4.027000917646194,2.002147856130027
0.9170994014405397,4.116233058082495,2.032303896325393
0.8672044270637074,4.2119866358133935,2.075282382216326
0.7996637117591618,4.333226501294316,2.1196807944594678
0.7556765303633382,4.4026331894593955,2.155819711572272
0.6961581324068105,4.487776738545658,2.201104281997867
0.64786147773353,4.5514322278372905,2.2432554351330745
0.5853175026103881,4.634734249547986,2.280891276875107
0.5115209646171386,4.719496262961975,2.2882472010947317
0.4351986708264071,4.806964862783074,2.2882472010947317
0.35589841129686905,4.905918867166197,2.2813271347178636
0.27533660116831205,4.999546176372575,2.2813271347178636
0.17335554378375784,5.118066502290033,2.2813271347178636
0.06906182212303963,5.216625006445606,2.303816175603573
-0.0415909320088605,5.328290194434866,2.4174286492716903
-0.16627117080561069,5.4078654151082635,2.564656630535212
-0.3023174548900497,5.46258223476114,2.7125861887512124
-0.43248748024815065,5.501825390855308,2.783676559220074
-0.5521352011854566,5.528718968494488,2.8151949936099867
-0.6573346990179981,5.530083073993989,2.933460724135846
-0.7509615148193823,5.548195324262812,2.9534296354181224
-0.8278875694311545,5.583879837636253,2.9378609694304436
-0.928047653729468,5.6001088978377,3.0395759792097663
-1.0145034264264157,5.573360345625436,3.1223468140244846
-1.1058992871277,5.575119552907623,3.1223468140244846
-1.2036970109866967,5.575386632830797,-3.0972754294966487
-1.3068925430627891,5.520775827507194,-3.0464079819466487
-1.410111304275519,5.510921204260092,-3.0464079819466487
-1.4925846694665632,5.503047209917113,-3.0464079819466487
