x,y,yaw
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554235,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8882851806554237,-8.709632736081863,1.592303997751536
-1.8884893870733404,-8.70013961476274,1.592303997751536
-1.8898364254870994,-8.637518668693493,1.592303997751536
-1.892134979842815,-8.530663773631643,1.592303997751536
-1.8946314505534618,-8.414608168878257,1.592303997751536
-1.8967933980456393,-8.314103835869387,1.592303997751536
-1.8987698395479555,-8.222223281119527,1.592303997751536
-1.9008889917854364,-8.123708408328728,1.592303997751536
-1.9034799274765197,-8.003261327886943,1.592303997751536
-1.9063165275078289,-7.871393835641547,1.592303997751536
-1.9093135081854191,-7.732070588832115,1.592303997751536
-1.9095310787501742,-7.590896463022595,1.5865329530144914
-1.9119411446965284,-7.437759001065858,1.5865329530144914
-1.91214171664931,-7.297485290967957,1.5831897724957131
-1.9144793219620624,-7.108878693213484,1.5831897724957131
-1.9599366315211795,-6.9673353873346855,1.60135051046896
-1.963868128886794,-6.838702467395844,1.60135051046896
-2.011880207010419,-6.705045669827321,1.6130497234360122
-2.060279599508595,-6.556519935171562,1.6276913928590728
-2.0669441565944586,-6.439508657584419,1.6276913928590728
-2.0981268477245787,-6.326640494847545,1.6343945277162735
-2.106624084145847,-6.194872627470053,1.6407811881153678
-2.1767487491572686,-6.103083423947394,1.6888922740526264
-2.18275042542533,-6.052495976895639,1.6880626026343435
-2.225845721134779,-6.058602004659881,1.7164276962170466
-2.225845721134779,-6.058602004659881,1.7164276962170466
-2.2730212251565316,-6.038494950746027,1.7333873434665217
-2.3004722802857627,-5.819902923140419,1.6499833159556734
-2.3099537905805403,-5.533595459325574,1.5547933956677136
-2.3021435047585985,-5.237319852724377,1.5427576859184304
-2.3021435047585985,-5.237319852724377,1.5427576859184304
-2.2946036789033664,-4.968481932410991,1.5427576859184304
-2.3588101515212765,-4.562185269263236,1.4905297320880755
-2.4013704383680947,-4.546092107990569,1.5077738207668427
-2.4600730581810315,-4.3267738987476285,1.4319784358568297
-2.4463667166334067,-3.9366813462458197,1.3833740394915774
-2.4525171061642306,-3.896508800998948,1.3907333763562202
-2.3960095132309167,-3.4986822928083594,1.3978831967080858
-2.4232169983749237,-3.3590496953179096,1.4338970144769059
-2.412882446462894,-3.2840317165528496,1.4338970144769059
-2.4328306029033095,-3.028367257497825,1.467340529322028
-2.4796251510372125,-2.51990681824721,1.517743991812115
-2.551004696667823,-2.319466114808219,1.5627720017402524
-2.5494900094582067,-2.130708220651572,1.5627720017402524
-2.6220201011952273,-2.0438886366206788,1.6055808771081532
-2.673002997935629,-1.922274459417368,1.6297197876608842
-2.705970667911134,-1.9383280813961372,1.6536292010282607
-2.744948895864088,-1.8517689280456002,1.67520486143472
-2.7786905466311733,-1.619040541426262,1.6692735792824074
-2.794019672531847,-1.46388246508843,1.6692735792824074
-2.809171695624546,-1.3105169848306248,1.6692735792824074
-2.853370987670972,-1.1716416936272127,1.6915926932838277
-2.8704102479721056,-1.0288719688095878,1.6824275651228437
-2.940198283488078,-0.9510750821373168,1.6963510566837063
-2.9538514154535775,-0.8289971540644689,1.6647947869402293
-3.0020935692018456,-0.7282837185236346,1.6573672144382328
-3.012756102789923,-0.5711856076458197,1.615566615096772
-3.029905879090266,-0.3866249955777272,1.5831345658232725
-3.029976941622632,-0.20858618243354954,1.5568723920809078
-3.025113228157844,-0.02235066101562211,1.5308728677394556
-3.064803460694726,0.1805828458485248,1.5606989557898474
-3.0625340644603614,0.4053264059135362,1.5606989557898474
-3.125773659613526,0.5890473012228021,1.5913864766650572
-3.1267669529409936,0.8273943837390423,1.5504764301815808
-3.19411852636298,1.018641514550497,1.5108991982666375
-3.202737612750606,1.1877755222868949,1.3428398793921292
-3.1310727399681295,1.3976555273569726,1.123640860720875
-3.081049310662965,1.5538745477805378,1.0882476308590756
-3.009269379561348,1.7304291660208584,1.1011427723286515
-2.9677304884411027,1.8957232309845455,1.1268141964342835
-2.99924901176617,2.0549605084883815,1.2072605877268285
-3.04986647839812,2.332169699393133,1.2874612855391347
-3.0989462534979495,2.6507684380983854,1.3457665131817012
-3.0763965547871637,2.894477029219294,1.3639833013594016
-3.093399867639178,3.1264125599584887,1.3997284379584518
-3.127497795503505,3.3807399317858486,1.433915963549443
-3.12055568767762,3.675842277208462,1.4394322439489255
-3.118407552199857,3.886481592836688,1.4533753051818303
-3.1239811788100935,4.105586976616074,1.4681310709299626
-3.1617025997451274,4.3200943824332025,1.4996875568937618
-3.1834875482985074,4.556033762374276,1.5229326741055085
-3.184474031163057,4.753574438041907,1.530150527942354
-3.199094100421174,4.923056006959399,1.5438377173684161
-3.193511195926197,5.131610763202641,1.5437754389324587
-3.210652631687462,5.248957207039324,1.5596957386111738
-3.2382247063531624,5.386536719420265,1.5839538705875393
-3.270426689586661,5.572616918438479,1.6031973518124722
-3.277301068489354,5.782169107382893,1.6032412282942832
-3.3316240668544195,5.95732612030931,1.6277274354257727
-3.384047585630146,6.139815386602108,1.6530095388357564
-3.438907436262597,6.294093422527451,1.67480160546703
-3.4582679118155957,6.48462115864492,1.6609538503465229
-3.4983471319224444,6.643411950967396,1.610886216086332
-3.5379314274745397,6.796298228724842,1.5659720435389206
-3.5362290045944214,6.888626045311497,1.5319278508566043
-3.5667191808332293,7.053155588625915,1.484642256808438
-3.6060182678306356,7.326074870745955,1.4471228142289845
-3.6372165412755004,7.47337071404408,1.4454828079627455
-3.645216736248134,7.596445651775419,1.4331145020555593
-3.6488896320581805,7.749764701349937,1.4225369745078866
-3.6892720873326255,7.88099791296605,1.4601449852313748
-3.7134865762221647,8.026537963757786,1.468614350487948
-3.698808066386011,8.203451144095744,1.2852224614609078
-3.68302518918653,8.385532937388883,1.08539488761944
-3.6085857020552687,8.571630949164918,0.8561350533858068
-3.468845118551423,8.70594133051067,0.6477492458267438
-3.313386522819542,8.789724384304655,0.4262119408004823
-3.173163875879874,8.952591921916161,0.23053351605434297
-2.9611710560308016,9.013175460351993,0.08602290454362063
-2.7907895677797736,9.103970051067492,0.162199937995124
-2.5520884565782165,9.239981150382135,0.21967148266461492
-2.3467792777983423,9.408078501162818,0.12721689401958383
-2.1867674831771513,9.631765116320304,-0.06221798493885181
-1.8758027095323442,9.602924772416106,-0.10849324927871848
-1.5790524124689238,9.631014411642127,-0.07999709712065681
-1.2465476127913906,9.633416983059469,-0.06388656531102198
-0.9171916169893279,9.664833067847734,-0.21031524381368408
-0.6041424562073914,9.844835389891543,-0.13464297140289638
-0.2675977519771866,9.885266152649091,-0.09286810310182991
0.07110911082164328,9.955042653316932,-0.05546912045621596
0.13101840605151338,9.976130735672001,-0.047487731502779205
0.4817724295903325,10.019066309161001,-0.024964122514378698
1.0019829218048955,10.225888558999477,0.0378993961329647
1.3231418515093871,10.195971252252836,-0.1070189179772983
1.3777107244597726,10.18972398673246,-0.1349007342650055
1.6416932136587334,10.159319062020549,-0.13688213836302027
