-1.9241297176906862, 0.4257122671275946, 0.0, 0.0, 0.0, 0.8788503548820253
-1.9219034999411386, 0.4283989471778198, 0.0, 0.0, 0.0, 0.8760466880604264
-1.9202289435045161, 0.43040836847600605, 0.0, 0.0, 0.0, 0.8739448789540075
-1.9186411513524444, 0.4323055528774469, 0.0, 0.0, 0.0, 0.8719569808087376
-1.9163554826909648, 0.43502559535608665, 0.0, 0.0, 0.0, 0.8691021243854505
-1.9144569776036056, 0.43727184538486963, 0.0, 0.0, 0.0, 0.8667388640959549
-1.9119364407233341, 0.44023980785211014, 0.0, 0.0, 0.0, 0.8636100381210805
-1.8978430108710027, 0.45649271480914866, 0.0, 0.0, 0.0, 0.8463239127984743
-1.895159628822741, 0.45952474406786115, 0.0, 0.0, 0.0, 0.8430704674273114
-1.8925377059927175, 0.46246797866584766, 0.0, 0.0, 0.0, 0.839903164528566
-1.8898677417602556, 0.46544609685143845, 0.0, 0.0, 0.0, 0.836689238061966
-1.8874819959135491, 0.4680900477136807, 0.0, 0.0, 0.0, 0.8338276784015366
-1.884599084535954, 0.47126664794317774, 0.0, 0.0, 0.0, 0.8303807154707417
-1.7837953866491372, 0.5697610134975992, 0.0, 0.0, 0.0, 0.710627690510465
-1.777965435025001, 0.5747783904066073, 0.0, 0.0, 0.0, 0.7039063746425032
-1.77188815064393, 0.5799379331947936, 0.0, 0.0, 0.0, 0.697847545409734
-1.765361310843553, 0.5854114423528514, 0.0, 0.0, 0.0, 0.6929055815011362
-1.7585501007500515, 0.5910663314674447, 0.0, 0.0, 0.0, 0.6939338538473953
-1.7514801332197116, 0.5969483408176108, 0.0, 0.0, 0.0, 0.6939338538473953
-1.7439652724079835, 0.6032004885637052, 0.0, 0.0, 0.0, 0.6939338538473953
-1.7024148367361231, 0.6377692542725328, 0.0, 0.0, 0.0, 0.6939338538473953
-1.6934010027720463, 0.6452685045067117, 0.0, 0.0, 0.0, 0.6939338538473953
-1.6841922274483645, 0.6529299403372191, 0.0, 0.0, 0.0, 0.6939338538473953
-1.6748769968735342, 0.6606799438704698, 0.0, 0.0, 0.0, 0.6939338538473953
-1.6652010204278698, 0.6687300775777523, 0.0, 0.0, 0.0, 0.6939338538473953
-1.6555776690059298, 0.6767364287810453, 0.0, 0.0, 0.0, 0.6939338538473953
-1.5859071314156106, 0.7347003093474989, 0.0, 0.0, 0.0, 0.6939338538473953
-1.5756789317576407, 0.7432098768618283, 0.0, 0.0, 0.0, 0.6939338538473953
-1.5656261292306564, 0.75157351901511, 0.0, 0.0, 0.0, 0.6939338538473953
-1.5553622491761039, 0.7601127715916993, 0.0, 0.0, 0.0, 0.6939338538473953
-1.5449104206708997, 0.7688083918657833, 0.0, 0.0, 0.0, 0.6939338538473953
-1.5345886456479714, 0.777395811388522, 0.0, 0.0, 0.0, 0.6939338538473953
-1.5241927680821754, 0.7860448820925638, 0.0, 0.0, 0.0, 0.6939338538473953
-1.5138061471026059, 0.7946862515834812, 0.0, 0.0, 0.0, 0.6939338538473953
-1.472080389250202, 0.8294008802967459, 0.0, 0.0, 0.0, 0.6939338538473953
-1.4613840033577832, 0.8382999652730465, 0.0, 0.0, 0.0, 0.6939338538473953
