x,y,yaw
-2.5338575947377446,8.431578059896676,0.2000431932485933
-2.4799108733184863,8.507140809506005,0.21390428134881523
-1.9596368039894312,8.660399038252045,-0.08184184285581791
-1.9596368039894312,8.660399038252045,-0.08184184285581791
-1.9596368039894312,8.660399038252045,-0.08184184285581791
-1.9596368039894312,8.660399038252045,-0.08184184285581791
-1.9596368039894312,8.660399038252045,-0.08184184285581791
-1.9596368039894312,8.660399038252045,-0.08184184285581791
-1.9596368039894312,8.660399038252045,-0.08184184285581791
-1.9596368039894312,8.660399038252045,-0.08184184285581791
-0.5087038331780853,9.192142924069415,-0.7045416947235235
-0.5087038331780853,9.192142924069415,-0.7045416947235235
-0.5087038331780853,9.192142924069415,-0.7045416947235235
-0.5087038331780853,9.192142924069415,-0.7045416947235235
2.276771857112962,10.072088683579128,-0.5643849103906454
2.6054031299012195,9.994866665862846,-0.7529348149533776
2.853125521707746,9.83676082968645,-0.8893129111209548
3.1185296782743492,9.853201064755183,-0.8941506737129787
3.321540324166186,9.868329980044624,-0.795189494552596
3.547115556516914,9.944999694839751,-0.6895648983420775
3.9913480430279975,9.977602098361267,-0.5649661355895476
4.3275486919653545,10.198398572111246,-0.372341770954712
4.753092175553583,10.304948965385545,-0.26033213087551654
5.125458790997328,10.35814369743661,-0.3652377605417364
5.329354109408662,10.258398978678365,-0.5315671424394156
5.329354109408662,10.258398978678365,-0.5315671424394156
5.329354109408662,10.258398978678365,-0.5315671424394156
5.329354109408662,10.258398978678365,-0.5315671424394156
5.329354109408662,10.258398978678365,-0.5315671424394156
7.258815485681595,10.173701636481223,-0.3564542346660443
7.617474439836318,10.225065405336597,-0.28502355582168637
8.024891276677069,10.34018777011547,-0.1996992365208127
8.376023522885326,10.396913772689707,-0.3512338656758628
8.71116442380891,10.288773075728908,-0.5008221144186917
8.958202550429363,10.137828129620196,-0.4803220062586192
9.12713425232102,10.015930080311154,-0.6221362806809257
9.373149731226723,9.828337912474488,-0.7765637839127972
9.67423664110078,9.656025669156058,-0.7001638420163342
9.969704316901497,9.68265796996032,-0.8201488977437987
10.240353718617275,9.60253455209127,-0.8567065817687306
10.667212487528918,9.503010698238391,-0.7623587140175935
11.067359109840794,9.456946352287268,-0.7712245736314376
11.45844305416319,9.440829488530042,-0.8297978762861413
12.021652103679882,9.651450750796684,-0.6465662250235149
12.51245852261234,9.781252108835961,-0.6719514051859025
13.053744912500694,9.9755546661852,-0.6070709472469482
13.405655439903843,9.85756984728095,-0.5738364732678811
13.883482446553824,9.950940380735165,-0.4470984123296671
14.215709331459706,9.979302199068371,-0.3804525925712813
14.626220104540273,9.937807859411109,-0.5241151965770587
15.015489679186182,10.131933858096682,-0.480182760330308
15.349543866306103,10.01772286108462,-0.46377443869839785
15.691144714386201,9.909609674839663,-0.760140564173491
15.965447909768812,9.807634450099208,-0.7114089756856194
16.339451566278758,9.7809057481706,-0.6028364446418653
16.69472265806524,9.742882748071125,-0.6920677788442402
17.07308761852782,9.643090895472607,-0.7479957684338393
17.45692490567029,9.720698601973334,-0.6163425312851775
17.800591593192294,9.70809102891763,-0.5596399881748624
18.133016486284255,9.631964680175143,-0.782318489293004
18.37752528960835,9.4599553380729,-1.1218286677735674
18.61290734170378,9.393121372422565,-1.214532554302065
18.708447073782352,9.195574233442516,-1.4732143514005616
18.736292198758733,8.858493480146121,-1.964852176222197
18.71604890669955,8.703798123562471,-2.2584179214591846
18.769615304399274,8.59748157773646,-2.0866614529713208
18.7450726789447,8.342212352367824,-2.1259316428512878
19.09829128346617,8.289239690152403,-2.313811400827101
19.350456095150513,8.144055727989965,-2.47540883766928
19.64004919563162,8.023770907291599,-2.2397093146492812
19.592359219811335,7.763806075511816,-2.171450435230841
19.556287940111574,7.503787525367024,-2.3401316821923777
19.621612000158137,7.192275222893912,-2.341673491767588
19.666316337651438,6.817071493349218,-2.2057025554184047
19.61630725903078,6.412680992638066,-2.1255360822673053
19.561542178664546,6.129369115926721,-2.086403795131754
19.557104167726276,5.7783948522614,-2.0316283621413906
19.766528721809564,5.384163467147069,-2.0591745571350772
19.996153545084603,4.831723836414824,-2.0723712938857526
19.88373449261717,4.462908616946823,-2.047205126392131
19.800151376066232,4.1846083329951185,-2.029173486705396
19.674933683024342,3.774932443402083,-2.0059971708544
19.686217154594136,3.406263774528476,-1.937099716310064
19.655949681361218,3.0434924646174224,-2.162003854927488
19.77022263636839,2.58461198663381,-2.0448735843043595
19.708564549044063,2.230876004150165,-2.3810766597640116
19.506943844825592,2.0205015873801315,-2.6869876359757217
19.385895977316974,1.741680114318953,-2.600017201025862
19.20423012976019,1.4346176337911025,-2.5247691980393583
19.0969372245905,1.122323783527026,-2.439941001477517
19.175546538003708,0.9393014518888219,-2.3597710113011
19.175546538003708,0.9393014518888219,-2.3597710113011
19.175546538003708,0.9393014518888219,-2.3597710113011
19.175546538003708,0.9393014518888219,-2.3597710113011
19.175546538003708,0.9393014518888219,-2.3597710113011
19.41605967686207,-1.134882193469438,-2.3917404180010062
19.41605967686207,-1.134882193469438,-2.3917404180010062
19.41605967686207,-1.134882193469438,-2.3917404180010062
19.41605967686207,-1.134882193469438,-2.3917404180010062
19.41605967686207,-1.134882193469438,-2.3917404180010062
19.41605967686207,-1.134882193469438,-2.3917404180010062
19.41605967686207,-1.134882193469438,-2.3917404180010062
19.41605967686207,-1.134882193469438,-2.3917404180010062
19.41605967686207,-1.134882193469438,-2.3917404180010062
19.41605967686207,-1.134882193469438,-2.3917404180010062
19.41605967686207,-1.134882193469438,-2.3917404180010062
18.538956625655754,-4.927447571178472,-2.8135900648710805
18.463554086824367,-4.951596999128494,-2.8887667112704367
18.463554086824367,-4.951596999128494,-2.8887667112704367
18.463554086824367,-4.951596999128494,-2.8887667112704367
17.851616921623517,-5.643655761177037,-3.1272370887851144
17.618860089849363,-5.751975698009865,-3.1300525774748094
17.318083964420158,-5.802350449266964,2.8400874642392964
16.896327680165182,-5.832442347590781,2.822249454899184
16.605552008618588,-5.8894207441339965,2.8864197181097286
16.309583462057724,-6.071953317396385,2.9131418447305495
15.996014015983484,-6.107403243695,2.7927824011148563
15.71807212817112,-6.325125499184384,2.8979204082667773
15.482908148211873,-6.49372745910269,2.9730531434486593
15.207187575039956,-6.966200546193498,3.0309894235226893
15.026548560174973,-7.51814929350898,2.7877720261642254
14.691930169134459,-7.7400090468316325,2.792776218388732
14.422771312272566,-8.315982059570446,2.9708842405388762
14.04840299458187,-8.315009203838612,2.9907046164629634
13.769126392660525,-8.354050683555393,3.0238808002617734
13.299269832216439,-8.755819597721747,3.1256230344623304
12.984600721605396,-8.976483622988495,2.8669087564931357
12.670500947415043,-9.09550470561921,2.936171806956805
12.303561194913456,-9.202217000867083,2.998309243330191
11.885111894459357,-9.275872842449205,2.753093862601783
11.509487234542817,-9.245122075521977,2.7989228144608163
11.173628260397741,-9.58218959998324,2.980209340891394
10.837736775834642,-9.79838406714078,3.0811473897269015
10.47385077917895,-10.068177932218063,-3.1035786813664688
10.11586407462963,-10.274076953584839,-3.0289451821441453
9.821696294350335,-10.545950852083536,-2.938553468476632
9.501367471943919,-10.84446984621409,-3.103512139604115
9.177869633244043,-10.933184099333587,2.8392163052954884
8.884620938738088,-10.913582298605121,2.5866901204439268
8.583873588682131,-10.7713307835661,2.620860799941344
8.252587653890682,-10.737920938893197,2.4644648733308676
7.971036382791244,-10.53009171298931,2.2839819372766326
7.671434247666101,-10.527687292988194,2.4341297921058063
7.343337896402323,-10.873556256693064,2.6721023292438213
6.952048029462862,-10.91423684417078,2.745829825162202
6.553984806411711,-11.273792118384709,2.8936205174110174
6.216959039854391,-11.416780487630604,2.6561584469562165
5.885025341552964,-11.565102980815062,2.7492873946800027
5.4601919940213826,-11.505511835936215,2.7801448431596594
5.098950632277774,-11.48803545637886,2.81096109534312
4.668204535376688,-11.521519792671022,2.767199508592086
4.287354484626871,-11.680332726209485,2.6007038220228145
3.9144751324697715,-11.727687140840587,2.6953002835302313
3.549098223208148,-11.760283435395202,2.7650403267246553
3.1348516156693442,-11.753437701804986,2.814405985782019
2.7759852374261413,-11.689216643989655,2.696350909997083
2.4342806323291164,-11.755589093897507,2.593595009047335
2.04553684302633,-11.828219489988358,2.700767631495245
1.7391888746407709,-11.752928257372886,2.721352599709731
1.3713927119398726,-11.810405367778936,2.603505993797038
1.0768116628136255,-11.73242895432887,2.3768110372433355
0.6934803513747738,-12.000122160843105,2.5591366391336194
0.49525185002850236,-11.874834340013269,2.561540066806913
0.013466530267685073,-12.052605811281557,2.5470955984248755
-0.2633157654055793,-12.020678711131051,2.2827662993631126
-0.7586617317322784,-11.88057321443884,2.2466977251891858
-0.9887916821940514,-11.866902607142991,2.041576755966538
-1.0289262295185218,-11.839092065231405,1.9451422479231049
-1.1317169138535341,-11.60107854628879,1.607290669344453
-1.1185714250792067,-11.262934907190317,1.193737171169272
-0.9331863981163337,-10.941017608337518,0.6856123911615573
-0.9310220330481123,-10.871036763271423,0.4119439485092991
-0.9055538309464097,-10.863889027071135,0.3823146998853288
-0.5779342584731548,-10.73817803825202,0.211639131255535
-0.5431405589682932,-10.732741878389955,0.1720860543130942
-0.10999969583352964,-10.733519851546994,-0.3610299815553621
-0.06291292690062278,-10.728075095697065,-0.007099825091914603
-0.06291292690062278,-10.728075095697065,-0.007099825091914603
-0.06291292690062278,-10.728075095697065,-0.007099825091914603
-0.06291292690062278,-10.728075095697065,-0.007099825091914603
-0.8117683101673627,-10.568481865014412,0.4898978496028508
-0.8177709355255907,-10.585061314489135,0.49732923855771105
-1.0193214780281679,-10.636284012127994,0.538412422465151
-1.0193214780281679,-10.636284012127994,0.538412422465151
