x,y
-69.29078425252487,53.770103944250096
-68.62194813153891,53.89068413132097
-67.94784575475565,53.910977475450906
-67.27087805059922,53.86778169444149
-66.59344594749383,53.79789450609435
-65.91787176490475,53.73730984409107
-65.24463125170742,53.703140281299085
-64.57233190389356,53.693395326242694
-63.899498271851854,53.70523636072622
-63.22465490597105,53.73582476655395
-62.54635414489047,53.78223078550123
-61.864955496946294,53.835597496069965
-61.18370311653528,53.87760690168032
-60.50609932625808,53.88909426452007
-59.83564644871531,53.85089484677687
-59.175832034964934,53.743934412366286
-58.52587169188139,53.57531191088327
-57.87481744272577,53.414396150716456
-57.21162890414668,53.3301222145313
-56.53862459789803,53.299944179315744
-55.865497936593925,53.25099695668213
-55.197759220623176,53.1475448961598
-54.53495268216756,53.0065757574902
-53.87603994079208,52.84855466337979
-53.2184904768004,52.689056195747995
-52.55886157425847,52.54066517966798
-51.89457255956173,52.41258564372575
-51.22649969522807,52.30083626827039
-50.55637271647089,52.19818044217233
-49.88592135850364,52.09738155430202
-49.21687535653971,51.991202993529896
-48.55096444579255,51.87240814872641
-47.889918361475594,51.733760408761995
-47.23546683880223,51.5680231625071
-46.58757359318688,51.37577529830128
-45.937893912315154,51.19436455188783
-45.27677575581223,51.06669349419032
-44.604440009511244,50.989962939945045
-43.926519391747455,50.936926381600784
-43.25121887437524,50.873118271724934
-42.58792653697228,50.76078854076732
-41.943956769648054,50.57101792909428
-41.30781771097197,50.35488362206591
-40.658810988848444,50.202286384738116
-39.99298954957298,50.12457777423674
-39.32263730353251,50.057046967498465
-38.656696772693124,49.95379728081225
-37.994073422796916,49.82388290651453
-37.33226984027402,49.68396258953925
-36.67021130844734,49.54216282253269
-36.007628338012715,49.401780957703195
-35.34426059972742,49.26605941218837
-34.679847764348686,49.13824060312578
-34.01412950263376,49.02156694765297
-33.34684548533993,48.919280862907556
-32.67773538322439,48.83462476602705
-32.006620244683674,48.76979866911776
-31.333811101378124,48.720726154737264
-30.659801491263558,48.68099299517576
-29.985085260937566,48.64418100918293
-29.31015625699773,48.603872015508514
-28.6354340373001,48.5546629226552
-27.960797204986292,48.49854230542452
-27.28588504232134,48.44076894963203
-26.610475220863826,48.386411479766466
-25.934838856726294,48.33981422835133
-25.259356154769222,48.30516140434001
-24.5844073198531,48.28663721668593
-23.91037238369637,48.28840346113222
-23.237543509788473,48.30324740585799
-22.56598232979917,48.29411401346779
-21.895410599170262,48.233388401586424
-21.224161053393985,48.15899783141806
-20.55017407284835,48.12757247436761
-19.873429410477613,48.16332650338826
-19.19890103142319,48.21108808624106
-18.532175275971255,48.20474247435993
-17.87162279238197,48.12967534449814
-17.205005458295915,48.046992254781586
-16.522817137251806,48.00146055423035
-15.82633338705196,47.970412200337236
-15.119687074256035,47.918092175102075
-14.445019134596095,47.78845047976827
-13.89728198132174,47.49723763206755
-13.549878642736033,46.98715527550273
-13.364465287467269,46.32839581579755
-13.278713461393906,45.61882158494079
-13.276356235632164,44.90585465486909
-13.360405321725494,44.21534031446686
-13.52860701026151,43.56101897971426
-13.771817407400249,42.94108980346803
-14.080435971466315,42.352721939425905
-14.44486216078431,41.79308454128578
-14.855495433678854,41.25934676274545
-15.302735248474534,40.74867775750275
-15.776981063495995,40.25824667925545
-16.269466033894005,39.78566372902388
-16.777615000021484,39.331814670471516
-17.30163977358825,38.899059647655434
-17.841765568127386,38.489765894546
-18.398217597171893,38.10630064511356
-18.971221074254757,37.75103113332848
-19.56100121290899,37.42632459316113
-20.16778322666768,37.134548258581816
-20.791326889189776,36.87738873491412
-21.429513301819618,36.65378538070098
-22.07974963127871,36.46198450367672
-22.73944304427569,36.30023241155685
-23.406000707519105,36.166775412056865
-24.0768297877176,36.05985981289231
-24.749337451579805,35.9777319217787
-25.421069378921544,35.91818070406124
-26.091623721018998,35.87221827788561
-26.76216841083515,35.82567365857082
-27.433821986759092,35.766474550389646
-28.10646470498419,35.71351061908409
-28.77908666602714,35.70700967248682
-29.451028305657474,35.75728881851141
-30.122001223698653,35.84422946188219
-30.791759378137826,35.948170882347796
-31.460239458532406,36.06187135399189
-32.12745593618533,36.1833754353471
-32.79342356919042,36.31074717612843
-33.45815711564155,36.44205062605083
-34.121671333632584,36.57534983482931
-34.783980981257336,36.708708852178844
-35.445112631139565,36.84023328338954
-36.10549569561351,36.969445653087035
-36.7660523910379,37.09760183922033
-37.42773497065121,37.22606336929212
-38.091495687691896,37.35619177080517
-38.75828652850392,37.489346772829464
-39.42848180640706,37.62299553217652
-40.10065536922648,37.74247301020665
-40.77303128435332,37.8307572197004
-41.4438336191787,37.8708261734382
-42.11128688252868,37.84566221352499
-42.77488290075162,37.75067675960301
-43.43815868318995,37.62095391965197
-44.10493106764506,37.49524196019112
-44.77302323343082,37.3639968503649
-45.43643064494625,37.186967343228275
-46.079962856258554,36.93072253384781
-46.663849062882086,36.58153147519134
-47.145535446498236,36.1296723744086
-47.51374397856848,35.58268983982158
-47.789067556618264,34.96572343735427
-47.99353225060639,34.304703943331944
-48.14916413049164,33.62556213407986
-48.27635974597691,32.95220674177794
-48.37789163977248,32.28667716618847
-48.44575689173503,31.617645581710462
-48.46513414561955,30.940319631395838
-48.39944072360005,30.27187531137848
-48.21168729735557,29.632461784225555
-47.923798411891426,29.020233578295688
-47.60236453221112,28.416669816851055
-47.298936846665526,27.807793733164146
-47.00662248017976,27.19757338080497
-46.70538244273434,26.59400390574195
-46.383593633937146,26.0013846535399
-46.04591056467872,25.41686672935041
-45.69884858127297,24.836784060746282
-45.348923030033774,24.25747057530033
-45.002649257275046,23.67526020058539
-44.66654260931067,23.08648686417432
-44.34711843245453,22.487484493639883
-44.045474271011216,21.878180018518115
-43.73438812517241,21.277281449199798
-43.377417180651506,20.7096117746973
-42.95609540793942,20.186718643329826
-42.51445706861711,19.673996339958997
-42.10791776901218,19.12859966084268
-41.74153529020982,18.548667709672856
-41.370002593923196,17.97332958983
-40.949377316159364,17.444340583237164
-40.45446145308173,17.00790378930288
-39.86929408285551,16.70583873850189
-39.21727474139528,16.505323754239065
-38.548793469186464,16.32242975436663
-37.89435830018733,16.119838165051256
-37.245927990324645,15.950146878690859
-36.59125043219234,15.875501736430216
-35.923774293752174,15.921299417042306
-35.24709293088397,16.048873786362982
-34.57834950604474,16.238998969620184
-33.95618834250524,16.516938730788013
-33.415404156394025,16.906352043309838
-32.941166284914964,17.3811465255437
-32.494227659807414,17.89081164303648
-32.048540470875345,18.40207826620022
-31.59958505765389,18.909711615879473
-31.144789746006687,19.41101361635382
-30.681582861797388,19.90328619190295
-30.207392730889644,20.383831266806446
-29.71964767914711,20.849950765343927
-29.21577603243344,21.298946611795017
-28.69330538826904,21.728203583348794
-28.152443388215488,22.137343243136463
-27.596318659537253,22.528425032046805
-27.028207401468535,22.903631555701125
-26.451385813243633,23.26514541972076
-25.869103866306958,23.615082045184018
-25.278932790571638,23.941010310846067
-24.665715123934575,24.19789355141478
-24.016337735999954,24.347672541175584
-23.340536622920332,24.4213519916956
-22.656598593946413,24.475782364849195
-21.97996115543195,24.556423378028363
-21.308747683463388,24.639605946325702
-20.6364270202601,24.69078090406093
-19.962923673655723,24.728572029076823
-19.28959913326314,24.7834284043794
-18.61751418423721,24.87681926279445
-17.946440065159848,24.99170448116275
-17.2758024049201,25.10072309411909
-16.60502682837776,25.176514015974142
-15.93353926353305,25.191735773220763
-15.261072321510767,25.138888273580243
-14.588242432068583,25.067651559687583
-13.915824240682824,25.037924485567828
-13.244533404309294,25.080068943081116
-12.574908121947814,25.135589383780193
-11.907252666954705,25.13471733705982
-11.239191862526994,25.079358512591376
-10.566766557199145,25.020084220274384
-9.890113582360243,24.978074712799938
-9.212218415723981,24.95349766553882
-8.535269445388309,24.94550468670471
-7.859347942676251,24.95176522953168
-7.184215728435419,24.96972404441891
-6.509634623513421,24.996825881765467
-5.835366448757895,25.03051549197056
-5.16117302501641,25.068237625433312
-4.486816173136603,25.107437032552816
-3.8120584299134634,25.145561444448838
-3.1367558782614253,25.180448055007325
-2.4609501258021282,25.210706457504564
-1.7847046422561874,25.23503726420943
-1.1080828973443033,25.25214108739091
-0.43114836078706276,25.260718539317892
0.24603549769486222,25.259470232259318
0.9234052083808564,25.247096778484128
1.6008713757626793,25.222915635759968
2.2778294146116025,25.19850203645236
2.953200944870815,25.19670408964941
3.62593589748505,25.239968775159006
4.29666548759262,25.320712385249315
4.968133604022967,25.39360681022948
5.642134746021554,25.429569129034952
6.318562525545232,25.432221976195812
6.997073857202949,25.4088872752936
7.6765817093202315,25.373480832638137
8.355385652761484,25.34535523272421
9.03176693749657,25.344025445198177
9.704006813495383,25.38900643970655
10.370881037433193,25.493248324984755
11.034992714119,25.618890962137122
11.700730337867299,25.70437213978218
12.371683284416534,25.705977570930862
13.04753606753502,25.666767483140802
13.726707189347664,25.65388899635571
14.404861537322418,25.67134953865928
15.074460356276944,25.649685270697383
15.729261572430516,25.528973444355167
16.370946713641786,25.322660681818064
17.003725667072928,25.06833995664995
17.62508037660075,24.783419597620096
18.222238891978094,24.45452735919128
18.781747194630057,24.06688843557489
19.2920331335623,23.61813492774823
19.74264757692994,23.113302855023264
20.123156412398913,22.55752725838262
20.423125527635307,21.955943178808823
20.638725327724288,21.315548187493754
20.81130830701096,20.656081589934125
21.000813571520737,20.00249492886276
21.22939914911062,19.365681421102224
21.446585858733513,18.729517073562782
21.599853674824487,18.07662127594856
21.708731253778737,17.410616426095075
21.839283604108132,16.7486913475609
22.03432739611351,16.102159537145226
22.263730991051602,15.46380723969186
22.485843110135036,14.82347827586699
22.68359692798461,14.177079837934315
22.85495506380346,13.524225896010243
22.998095787192298,12.864583607014573
23.111197367751714,12.197820127867281
23.19243807508235,11.523602615488194
23.239996178784793,10.841598226797267
23.252048896310626,10.15147489928249
23.20981340667271,9.465482880530239
23.034543208890312,8.840358261660803
22.6579649142261,8.327694707720383
22.131377944534705,7.90362243034734
21.54367686557714,7.520545014896932
20.969543957682717,7.138352432521863
20.412343648118267,6.754508817990725
19.853440313196558,6.37812289145235
19.282896927138452,6.0152720753737015
18.700596455478546,5.668610183246898
18.106947232132214,5.340607865886398
17.502357591014857,5.0337357741066455
16.887235866041905,4.750464558722115
16.261990391128762,4.493264870547257
15.627029500190815,4.264607360396532
14.982871475047048,4.066241244648353
14.330935372768408,3.8940052105630443
13.673081272496077,3.740844133894363
13.01117227035104,3.599683094174246
12.34707243766573,3.463444701160185
11.684324813921364,3.320799489252778
11.031595339834638,3.1474439753790193
10.396900374950135,2.921121308723322
9.773243611433443,2.661308723148018
9.145600547097345,2.409812513288962
8.505673068992891,2.1905611727408356
7.856462725887994,1.9974341164124496
7.202021320847422,1.8215123222998386
6.544952442930722,1.6571982296200218
5.88522821894,1.5049295042976354
5.2226288592837875,1.3654304132080952
4.558129788470779,1.2345642351920603
3.893577765993598,1.1046504915906823
3.2308393217693236,0.9679282965642173
2.5717809857149234,0.8166367642729213
1.9180621526428183,0.6438402727324899
1.2682572357220607,0.4548943268007761
0.6185732624262954,0.2645865415922941
-0.03390953649343942,0.08436132024989007
-0.688909091672528,-0.08662798638554392
-1.345457546255389,-0.2518605929884288
-2.0025870433863986,-0.41481571423320673
-2.659329726210032,-0.5789725647942987
-3.3147177378706516,-0.747810359346154
-3.96778322151269,-0.9248083125631652
-4.617600686693308,-1.1132912321011545
-5.264279319105555,-1.312812984274025
-5.908997601947959,-1.5190303143253985
-6.552983311457268,-1.727420315964281
-7.1974642238701705,-1.933460082899721
-7.843668115423384,-2.1326267088407533
-8.492822762353583,-2.3203972874964407
-9.146155846441061,-2.49224927052542
-9.804301452215498,-2.6459095892384568
-10.465892993867186,-2.786686859690839
-11.129142826198247,-2.921485332899522
-11.792263304010717,-3.0572092598815317
-12.45346678210673,-3.200762891653781
-13.11096561528835,-3.359050479233261
-13.762972158357655,-3.5389762736369548
-14.408379137774403,-3.744788977336299
-15.05012374440902,-3.9649514036317086
-15.69263172437293,-4.182116407897219
-16.34033114034787,-4.378927803736083
-16.997650055015427,-4.538029404751704
-17.6681822411674,-4.644935225655374
-18.341061094689607,-4.734907204898853
-18.993181843689342,-4.885310155660271
-19.60995435574597,-5.146551221837832
-20.214930582763742,-5.447824656429006
-20.840750631153455,-5.6893009360052815
-21.496124019735014,-5.844179476597368
-22.16688484646383,-5.95546859686554
-22.838283715538353,-6.068025143876053
-23.50016292692024,-6.213631625507528
-24.146644436908183,-6.411357462047519
-24.78336548090222,-6.640995571408784
-25.423655310462095,-6.856073965134058
-26.07730360689652,-7.023296527430343
-26.739621324473838,-7.163090408081533
-27.40239330603609,-7.308860328834982
-28.05888572683797,-7.483571025715207
-28.704454619433903,-7.69549342480375
-29.338672751486293,-7.937640309730327
-29.97142457831454,-8.167069155335032
-30.61420691462383,-8.335215422277031
-31.2760477773505,-8.412437371454718
-31.9565663054193,-8.441210276076514
-32.6528850048428,-8.479824845193104
-33.3496371686525,-8.520000778091685
-34.013576444216135,-8.458154246096672
-34.61496403010977,-8.21225252458228
-35.143253575824644,-7.813780707985245
-35.59491810239964,-7.319937514120266
-35.98739495208174,-6.768272741441933
